timestamp,vL1_Alarm,vL1_Current,vL1_Energy,vL1_Frequency,vL1_Power,vL1_PowerFactor,vL1_Voltage,Wh_diff,(Wh/W)_min,raw_cum_min,cum_(Wh/W)_min
25/03/2024 15:39,0,0,2,50000,0,0,223500,0,0,0,0
25/03/2024 15:41,0,0,2,49900,0,0,223500,0,0,0,0
25/03/2024 15:42,0,0,2,49900,0,0,223500,0,0,0,0
25/03/2024 15:44,0,0,2,50000,0,0,223500,0,0,0,0
25/03/2024 15:45,0,0,2,49900,0,0,223500,0,0,0,0
25/03/2024 15:47,0,0,2,50000,0,0,223600,0,0,0,0
26/03/2024 08:08,0,0,2,50000,0,0,224100,0,0,0,0
26/03/2024 08:10,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:11,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:13,0,0,2,50000,0,0,223900,0,0,0,0
26/03/2024 08:14,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:16,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:17,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:19,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:20,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:22,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:23,0,0,2,50000,0,0,223900,0,0,0,0
26/03/2024 08:25,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:26,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:28,0,0,2,50000,0,0,223900,0,0,0,0
26/03/2024 08:29,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:31,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:32,0,0,2,49900,0,0,223900,0,0,0,0
26/03/2024 08:34,0,0,2,50000,0,0,223900,0,0,0,0
26/03/2024 08:37,0,41,2,50000,5,570,224300,0,0,0,0
26/03/2024 08:38,0,41,2,50000,5,570,224300,0,0,0,0
26/03/2024 08:40,0,41,2,49900,5,550,224200,0,0,0,0
26/03/2024 08:41,0,41,2,49900,5,550,224300,0,0,0,0
26/03/2024 08:43,0,41,2,49900,5,550,224300,0,0,0,0
26/03/2024 08:44,0,41,2,49900,5,550,224300,0,0,0,0
26/03/2024 08:46,0,41,2,49900,5,550,224300,0,0,0,0
26/03/2024 08:47,0,41,3,49900,5,550,224300,1,12,12,0
26/03/2024 08:49,0,40,3,49900,5,570,224300,0,0,12,0
26/03/2024 08:50,0,40,3,49900,5,560,224300,0,0,12,0
26/03/2024 08:52,0,40,3,49900,5,560,224200,0,0,12,0
26/03/2024 08:53,0,41,3,50000,5,540,224300,0,0,12,0
26/03/2024 08:55,0,41,3,49900,5,540,224200,0,0,12,0
26/03/2024 08:56,0,41,3,49900,5,540,224200,0,0,12,0
26/03/2024 08:58,0,41,4,49900,5,550,224200,1,12,24,0
26/03/2024 08:59,0,40,4,49900,5,560,224200,0,0,24,0
26/03/2024 09:01,0,41,4,49900,5,540,224200,0,0,24,0
26/03/2024 10:50,0,40,4,49900,5,580,224100,0,0,24,0
26/03/2024 10:52,0,40,4,49900,5,580,224100,0,0,24,0
26/03/2024 12:44,0,41,4,49900,5,570,224000,0,0,24,0
26/03/2024 12:46,0,39,4,49900,5,590,222700,0,0,24,0
26/03/2024 12:47,0,39,4,49900,5,590,222600,0,0,24,0
26/03/2024 12:49,0,39,4,50000,5,590,222600,0,0,24,0
26/03/2024 12:52,0,39,4,49900,5,570,223600,0,0,24,0
26/03/2024 12:53,0,40,4,49900,5,570,223200,0,0,24,0
26/03/2024 12:55,0,40,5,49900,5,570,223200,1,12,36,0
26/03/2024 12:56,0,39,5,49900,5,590,223200,0,0,36,0
26/03/2024 12:58,0,40,5,49900,5,570,224000,0,0,36,0
26/03/2024 12:59,0,40,5,49900,5,570,222800,0,0,36,0
26/03/2024 13:01,0,40,5,49900,5,570,224000,0,0,36,0
26/03/2024 13:02,0,40,5,49900,5,570,224000,0,0,36,0
26/03/2024 13:04,0,40,5,50000,5,570,224000,0,0,36,0
26/03/2024 13:05,0,41,5,49900,5,560,223100,0,0,36,0
26/03/2024 13:07,0,41,6,50000,5,560,223100,1,12,48,0
26/03/2024 13:08,0,41,6,49900,5,550,223100,0,0,48,0
26/03/2024 13:10,0,41,6,49900,5,560,223100,0,0,48,0
26/03/2024 13:11,0,41,6,49900,5,560,223100,0,0,48,0
26/03/2024 13:13,0,41,6,49900,5,550,223100,0,0,48,0
26/03/2024 13:14,0,41,6,49900,5,560,223100,0,0,48,0
26/03/2024 13:19,0,40,6,49900,5,570,223900,0,0,48,0
26/03/2024 13:20,0,41,6,50000,5,560,223100,0,0,48,0
26/03/2024 13:22,0,40,6,49900,5,580,224000,0,0,48,0
26/03/2024 13:23,0,40,7,49900,5,570,223900,1,12,60,0
26/03/2024 13:25,0,41,7,49900,5,560,223100,0,0,60,0
26/03/2024 13:26,0,41,7,49900,5,560,223100,0,0,60,0
26/03/2024 13:28,0,40,7,50000,5,570,223900,0,0,60,0
26/03/2024 13:29,0,40,7,49900,5,560,223900,0,0,60,0
26/03/2024 13:31,0,40,7,49900,5,570,222700,0,0,60,0
26/03/2024 13:32,0,39,7,49900,5,590,222700,0,0,60,0
26/03/2024 13:34,0,40,7,49900,5,570,222700,0,0,60,0
26/03/2024 13:35,0,40,8,49900,5,570,222700,1,12,72,0
26/03/2024 13:37,0,40,8,49900,5,570,222700,0,0,72,0
26/03/2024 13:38,0,40,8,50000,5,570,222700,0,0,72,0
26/03/2024 13:40,0,40,8,49900,5,570,223800,0,0,72,0
26/03/2024 13:41,0,40,8,50000,5,570,223900,0,0,72,0
26/03/2024 13:43,0,40,8,49900,5,570,223900,0,0,72,0
26/03/2024 13:44,0,40,8,49900,5,570,223900,0,0,72,0
26/03/2024 13:46,0,40,8,49900,5,570,223900,0,0,72,0
26/03/2024 13:47,0,40,9,50000,5,570,223800,1,12,84,0
26/03/2024 13:49,0,40,9,49900,5,570,223800,0,0,84,0
26/03/2024 13:50,0,40,9,49900,5,570,223900,0,0,84,0
26/03/2024 13:52,0,40,9,49900,5,570,223900,0,0,84,0
26/03/2024 13:53,0,40,9,49900,5,560,222700,0,0,84,0
26/03/2024 13:55,0,40,9,49900,5,570,222600,0,0,84,0
26/03/2024 13:56,0,40,9,49900,5,570,223800,0,0,84,0
26/03/2024 13:58,0,41,9,49900,5,560,223000,0,0,84,0
26/03/2024 13:59,0,41,10,49900,5,560,223000,1,12,96,0
26/03/2024 14:01,0,41,10,49900,5,550,223000,0,0,96,0
26/03/2024 14:02,0,40,10,50000,5,570,223800,0,0,96,0
26/03/2024 14:04,0,40,10,49900,5,570,223800,0,0,96,0
26/03/2024 14:05,0,40,10,50000,5,570,223800,0,0,96,0
26/03/2024 14:07,0,40,10,49900,5,570,223800,0,0,96,0
26/03/2024 14:08,0,40,10,49900,5,570,223700,0,0,96,0
26/03/2024 14:26,0,41,10,49900,5,580,223800,0,0,96,0
26/03/2024 14:28,0,40,10,50000,5,580,222600,0,0,96,0
26/03/2024 14:29,0,40,10,49900,5,580,222600,0,0,96,0
26/03/2024 14:31,0,40,11,49900,5,570,223800,1,12,108,0
26/03/2024 14:34,0,41,11,49900,5,570,223900,0,0,108,0
26/03/2024 14:35,0,41,11,49900,5,570,223800,0,0,108,0
26/03/2024 14:37,0,40,11,49900,5,570,223800,0,0,108,0
26/03/2024 14:38,0,40,11,49900,5,570,223800,0,0,108,0
26/03/2024 14:40,0,40,11,50000,5,570,223800,0,0,108,0
26/03/2024 14:41,0,40,11,49900,5,570,223800,0,0,108,0
26/03/2024 14:43,0,40,11,49900,5,570,223800,0,0,108,0
26/03/2024 14:44,0,40,11,49900,5,570,223800,0,0,108,0
26/03/2024 14:46,0,40,12,49900,5,560,223800,1,12,120,0
26/03/2024 14:47,0,40,12,49900,5,570,222600,0,0,120,0
26/03/2024 14:49,0,40,12,50000,5,570,222600,0,0,120,0
26/03/2024 14:50,0,40,12,50000,5,570,222500,0,0,120,0
26/03/2024 14:52,0,40,12,49900,5,570,222500,0,0,120,0
26/03/2024 14:53,0,40,12,49900,5,570,222600,0,0,120,0
26/03/2024 14:55,0,40,12,49900,5,570,223800,0,0,120,0
26/03/2024 14:56,0,40,12,49900,5,570,223800,0,0,120,0
27/03/2024 06:05,0,507774857,2938626935,3220200,211359198,600040,187800,0,0,120,0
27/03/2024 06:07,0,39,13,49900,5,590,222800,0,0,120,0
27/03/2024 06:08,0,39,13,50000,5,590,222700,0,0,120,0
27/03/2024 06:10,0,39,13,49900,5,580,222700,0,0,120,0
27/03/2024 06:11,0,39,13,49900,5,580,222700,0,0,120,0
27/03/2024 06:13,0,39,13,50000,5,580,222700,0,0,120,0
27/03/2024 07:19,0,39,13,49900,5,590,222700,0,0,120,0
27/03/2024 07:20,0,39,13,50000,5,580,222700,0,0,120,0
27/03/2024 07:22,0,39,14,49900,5,580,222700,1,12,132,0
27/03/2024 07:23,0,39,14,49900,5,580,222700,0,0,132,0
27/03/2024 07:25,0,39,14,49900,5,580,222700,0,0,132,0
27/03/2024 07:26,0,39,14,49900,5,580,222700,0,0,132,0
27/03/2024 07:28,0,39,14,49900,5,580,222700,0,0,132,0
27/03/2024 07:29,0,39,14,49900,4,560,222700,0,0,132,0
27/03/2024 07:31,0,39,14,49900,4,560,222700,0,0,132,0
27/03/2024 07:32,0,39,14,50000,5,580,222700,0,0,132,0
27/03/2024 07:34,0,39,14,49900,5,580,222700,0,0,132,0
27/03/2024 07:35,0,39,15,49900,5,580,222700,1,12,144,0
27/03/2024 07:37,0,39,15,49900,5,580,222600,0,0,144,0
27/03/2024 07:38,0,39,15,49900,4,560,222700,0,0,144,0
27/03/2024 07:40,0,39,15,49900,5,580,222800,0,0,144,0
27/03/2024 07:41,0,39,15,49900,5,580,222700,0,0,144,0
27/03/2024 07:43,0,39,15,49900,5,580,222800,0,0,144,0
27/03/2024 07:44,0,39,15,49900,5,580,222800,0,0,144,0
27/03/2024 07:46,0,39,16,49900,5,580,222800,1,12,156,0
27/03/2024 07:47,0,39,16,49900,5,580,222800,0,0,156,0
27/03/2024 07:49,0,39,16,49900,5,580,222700,0,0,156,0
27/03/2024 07:50,0,39,16,49900,5,580,222700,0,0,156,0
27/03/2024 07:52,0,39,16,49900,5,580,222700,0,0,156,0
27/03/2024 07:53,0,39,16,49900,5,580,222700,0,0,156,0
27/03/2024 07:55,0,40,16,49900,5,560,224000,0,0,156,0
27/03/2024 07:56,0,40,16,50000,5,560,222900,0,0,156,0
27/03/2024 11:56,0,41,16,50000,5,570,224200,0,0,156,0
27/03/2024 14:13,0,40,17,49900,5,580,222800,1,12,168,0
27/03/2024 14:14,0,40,17,49900,5,580,222800,0,0,168,0
27/03/2024 14:16,0,40,17,49900,5,570,222800,0,0,168,0
27/03/2024 14:17,0,39,17,49900,5,590,222700,0,0,168,0
27/03/2024 14:19,0,39,17,49900,5,580,222600,0,0,168,0
27/03/2024 14:20,0,39,17,49900,5,590,222600,0,0,168,0
27/03/2024 14:22,0,39,17,49900,5,590,222600,0,0,168,0
27/03/2024 14:23,0,39,18,49900,5,590,222600,1,12,180,0
27/03/2024 14:25,0,39,18,49900,5,580,222600,0,0,180,0
27/03/2024 14:26,0,39,18,49900,5,590,222600,0,0,180,0
27/03/2024 14:28,0,40,18,50000,5,570,224000,0,0,180,0
27/03/2024 14:29,0,40,18,49900,5,570,223800,0,0,180,0
27/03/2024 14:31,0,40,18,49900,5,570,224000,0,0,180,0
27/03/2024 14:32,0,40,18,49900,5,560,224000,0,0,180,0
27/03/2024 14:34,0,40,18,49900,5,570,222800,0,0,180,0
27/03/2024 14:35,0,40,18,49900,5,570,222800,0,0,180,0
27/03/2024 14:37,0,40,19,50000,5,570,223000,1,12,192,0
27/03/2024 14:38,0,40,19,49900,5,570,222800,0,0,192,0
27/03/2024 14:40,0,40,19,49900,5,570,223900,0,0,192,0
27/03/2024 14:41,0,40,19,50000,5,570,223900,0,0,192,0
27/03/2024 14:43,0,40,19,49900,5,570,223900,0,0,192,0
27/03/2024 14:44,0,40,19,49900,5,570,222700,0,0,192,0
27/03/2024 14:46,0,39,19,49900,5,580,222500,0,0,192,0
27/03/2024 14:47,0,40,20,49900,5,570,222800,1,12,204,0
27/03/2024 14:49,0,40,20,50000,5,570,223900,0,0,204,0
27/03/2024 14:50,0,40,20,49900,5,570,222700,0,0,204,0
27/03/2024 14:52,0,40,20,50000,5,570,222700,0,0,204,0
27/03/2024 14:53,0,40,20,49900,5,570,222700,0,0,204,0
27/03/2024 14:55,0,40,20,49900,5,570,222700,0,0,204,0
27/03/2024 14:56,0,40,20,49900,5,570,222600,0,0,204,0
27/03/2024 14:58,0,40,20,50000,5,570,222600,0,0,204,0
27/03/2024 14:59,0,40,21,49900,5,570,222600,1,12,216,0
27/03/2024 15:01,0,40,21,50000,5,560,222600,0,0,216,0
27/03/2024 15:02,0,40,21,49900,5,570,222600,0,0,216,0
27/03/2024 15:04,0,40,21,49900,5,570,222600,0,0,216,0
27/03/2024 15:05,0,40,21,49900,5,570,222600,0,0,216,0
27/03/2024 15:07,0,40,21,49900,5,570,222600,0,0,216,0
27/03/2024 15:08,0,40,21,50000,5,570,222700,0,0,216,0
27/03/2024 15:10,0,40,21,49900,5,570,222700,0,0,216,0
27/03/2024 15:11,0,40,22,49900,5,570,222600,1,12,228,0
27/03/2024 15:13,0,40,22,49900,5,560,222600,0,0,228,0
27/03/2024 15:14,0,40,22,50000,5,570,222700,0,0,228,0
27/03/2024 15:16,0,40,22,50000,5,570,222600,0,0,228,0
27/03/2024 15:17,0,40,22,49900,5,570,222600,0,0,228,0
27/03/2024 15:19,0,40,22,49900,5,570,222600,0,0,228,0
27/03/2024 15:20,0,40,22,49900,5,560,222600,0,0,228,0
27/03/2024 15:22,0,40,22,49900,5,570,222600,0,0,228,0
27/03/2024 15:23,0,40,23,49900,5,570,222600,1,12,240,0
27/03/2024 15:25,0,40,23,49900,5,570,222600,0,0,240,0
27/03/2024 15:26,0,40,23,49900,5,570,222600,0,0,240,0
27/03/2024 15:28,0,40,23,49900,5,570,222600,0,0,240,0
27/03/2024 15:29,0,40,23,49900,5,570,222600,0,0,240,0
27/03/2024 15:31,0,40,23,49900,5,570,223900,0,0,240,0
27/03/2024 15:32,0,40,23,49900,5,560,223900,0,0,240,0
27/03/2024 15:34,0,40,24,49900,5,570,223900,1,12,252,0
27/03/2024 15:35,0,40,24,49900,5,570,223900,0,0,252,0
27/03/2024 15:37,0,40,24,49900,5,570,222800,0,0,252,0
27/03/2024 15:38,0,40,24,49900,5,570,222800,0,0,252,0
27/03/2024 15:40,0,40,24,49900,5,570,223400,0,0,252,0
27/03/2024 15:41,0,40,24,49900,5,560,223900,0,0,252,0
27/03/2024 15:43,0,40,24,50000,5,570,223900,0,0,252,0
27/03/2024 15:44,0,40,24,49900,5,570,223900,0,0,252,0
27/03/2024 15:46,0,39,25,49900,5,580,222400,1,12,264,0
27/03/2024 15:47,0,40,25,49900,5,570,222600,0,0,264,0
