timestamp,vL1_Alarm,vL1_Current,vL1_Energy,vL1_Frequency,vL1_Power,vL1_PowerFactor,vL1_Voltage,Wh_diff,(Wh/W)_min,raw_cum_min,cum_(Wh/W)_min
08/08/2024 10:25,0,4255,110432,49900,951,1000,223700,0,0,0,0
08/08/2024 10:27,0,4243,110456,49900,949,1000,223700,24,1.517386723,1.517386723,1.517386723
08/08/2024 10:28,0,4238,110480,50000,948,1000,223700,24,1.518987342,3.036374065,3.036374065
08/08/2024 10:30,0,4235,110504,50000,947,1000,223700,24,1.520591341,4.556965406,4.556965406
08/08/2024 10:31,0,4233,110527,50000,947,1000,223700,23,1.457233369,6.014198774,6.014198774
08/08/2024 10:33,0,4232,110551,49900,946,1000,223700,24,1.522198732,7.536397506,7.536397506
08/08/2024 10:37,0,4256,110567,49900,952,1000,223700,16,1.008403361,8.544800867,8.544800867
08/08/2024 10:39,0,4250,110591,49900,950,1000,223700,24,1.515789474,10.06059034,10.06059034
08/08/2024 10:40,0,4247,110615,50000,950,1000,223700,24,1.515789474,11.57637981,11.57637981
08/08/2024 10:42,0,4245,110639,49900,949,1000,223700,24,1.517386723,13.09376654,13.09376654
08/08/2024 10:43,0,4244,110662,49900,949,1000,223700,23,1.454162276,14.54792881,14.54792881
08/08/2024 10:45,0,4244,110686,49900,949,1000,223700,24,1.517386723,16.06531554,16.06531554
08/08/2024 10:46,0,4244,110710,49900,949,1000,223700,24,1.517386723,17.58270226,17.58270226
08/08/2024 10:48,0,4244,110734,49900,949,1000,223700,24,1.517386723,19.10008898,19.10008898
08/08/2024 10:49,0,4244,110758,50000,949,1000,223700,24,1.517386723,20.6174757,20.6174757
08/08/2024 10:51,0,4244,110781,49900,949,1000,223700,23,1.454162276,22.07163798,22.07163798
08/08/2024 10:52,0,4244,110805,49900,949,1000,223700,24,1.517386723,23.5890247,23.5890247
08/08/2024 10:54,0,4243,110829,49900,949,1000,223700,24,1.517386723,25.10641143,25.10641143
08/08/2024 10:55,0,4244,110853,50000,949,1000,223700,24,1.517386723,26.62379815,26.62379815
08/08/2024 17:54,0,4259,110896,49900,952,1000,223700,43,2.710084034,29.33388218,29.33388218
08/08/2024 17:55,0,4245,110919,49900,949,1000,223700,23,1.454162276,30.78804446,30.78804446
08/08/2024 17:57,0,4238,110943,50000,948,1000,223700,24,1.518987342,32.3070318,32.3070318
08/08/2024 17:58,0,4238,110967,49900,948,1000,223800,24,1.518987342,33.82601914,33.82601914
08/08/2024 18:00,0,4244,110991,49900,949,1000,223800,24,1.517386723,35.34340587,35.34340587
08/08/2024 18:01,0,4245,111014,50000,950,1000,223800,23,1.452631579,36.79603744,36.79603744
08/08/2024 18:03,0,4244,111038,49900,949,1000,223800,24,1.517386723,38.31342417,38.31342417
08/08/2024 18:04,0,4239,111062,49900,948,1000,223800,24,1.518987342,39.83241151,39.83241151
08/08/2024 18:06,0,4239,111086,49900,948,1000,223800,24,1.518987342,41.35139885,41.35139885
08/08/2024 18:07,0,4241,111110,49900,949,1000,223800,24,1.517386723,42.86878557,42.86878557
08/08/2024 18:09,0,4244,111133,49900,950,1000,223800,23,1.452631579,44.32141715,44.32141715
08/08/2024 18:10,0,4247,111157,49900,950,1000,223800,24,1.515789474,45.83720663,45.83720663
08/08/2024 18:12,0,4247,111181,49900,950,1000,223900,24,1.515789474,47.3529961,47.3529961
08/08/2024 18:13,0,4244,111205,49900,950,1000,223900,24,1.515789474,48.86878557,48.86878557
08/08/2024 18:15,0,4243,111228,49900,949,1000,223700,23,1.454162276,50.32294785,50.32294785
08/08/2024 18:16,0,4244,111252,49900,949,1000,223700,24,1.517386723,51.84033457,51.84033457
08/08/2024 18:18,0,4245,111276,49900,949,1000,223700,24,1.517386723,53.3577213,53.3577213
08/08/2024 18:19,0,4245,111300,49900,949,1000,223700,24,1.517386723,54.87510802,54.87510802
08/08/2024 18:21,0,4244,111323,49900,949,1000,223700,23,1.454162276,56.32927029,56.32927029
08/08/2024 18:22,0,4244,111347,50000,949,1000,223700,24,1.517386723,57.84665702,57.84665702
08/08/2024 18:24,0,4245,111371,49900,949,1000,223700,24,1.517386723,59.36404374,59.36404374
08/08/2024 18:25,0,4245,111395,50000,949,1000,223700,24,1.517386723,60.88143046,60.88143046
09/08/2024 10:28,0,4265,111421,50000,953,1000,223600,26,1.636935992,62.51836645,62.51836645
09/08/2024 10:30,0,4249,111445,49900,950,1000,223700,24,1.515789474,64.03415593,64.03415593
09/08/2024 10:31,0,4239,111469,50000,948,1000,223700,24,1.518987342,65.55314327,65.55314327
09/08/2024 10:33,0,4235,111492,49900,947,1000,223700,23,1.457233369,67.01037664,67.01037664
09/08/2024 10:34,0,4231,111516,50000,946,1000,223700,24,1.522198732,68.53257537,68.53257537
09/08/2024 10:36,0,4232,111540,49900,947,1000,223700,24,1.520591341,70.05316671,70.05316671
09/08/2024 10:37,0,4234,111564,49900,947,1000,223800,24,1.520591341,71.57375805,71.57375805
09/08/2024 10:39,0,4234,111587,49900,947,1000,223800,23,1.457233369,73.03099142,73.03099142
09/08/2024 10:40,0,4233,111611,49900,947,1000,223800,24,1.520591341,74.55158276,74.55158276
09/08/2024 10:42,0,4230,111635,49900,946,1000,223800,24,1.522198732,76.07378149,76.07378149
09/08/2024 10:43,0,4233,111658,49900,947,1000,223800,23,1.457233369,77.53101486,77.53101486
09/08/2024 10:45,0,4237,111682,50000,948,1000,223800,24,1.518987342,79.0500022,79.0500022
09/08/2024 10:46,0,4237,111706,49900,948,1000,223800,24,1.518987342,80.56898955,80.56898955
09/08/2024 10:48,0,4238,111730,49900,948,1000,223800,24,1.518987342,82.08797689,82.08797689
09/08/2024 10:49,0,4239,111753,49900,948,1000,223800,23,1.455696203,83.54367309,83.54367309
09/08/2024 10:51,0,4239,111777,50000,948,1000,223800,24,1.518987342,85.06266043,85.06266043
09/08/2024 10:52,0,4236,111801,49900,947,1000,223700,24,1.520591341,86.58325177,86.58325177
09/08/2024 10:54,0,4235,111825,50000,947,1000,223600,24,1.520591341,88.10384311,88.10384311
09/08/2024 10:55,0,4216,111848,49900,942,1000,223600,23,1.464968153,89.56881127,89.56881127
09/08/2024 10:57,0,4225,111872,49900,944,1000,223600,24,1.525423729,91.094235,91.094235
09/08/2024 10:58,0,4229,111895,49900,945,1000,223600,23,1.46031746,92.55455246,92.55455246
09/08/2024 11:00,0,4229,111919,49900,945,1000,223600,24,1.523809524,94.07836198,94.07836198
09/08/2024 11:01,0,4228,111943,49900,945,1000,223600,24,1.523809524,95.6021715,95.6021715
09/08/2024 11:03,0,4227,111967,49900,945,1000,223600,24,1.523809524,97.12598103,97.12598103
09/08/2024 11:04,0,4227,111990,50000,945,1000,223600,23,1.46031746,98.58629849,98.58629849
09/08/2024 11:06,0,4227,112014,49900,945,1000,223600,24,1.523809524,100.110108,100.110108
09/08/2024 11:07,0,4228,112038,49900,945,1000,223600,24,1.523809524,101.6339175,101.6339175
09/08/2024 17:18,0,4259,112072,50000,952,1000,223700,34,2.142857143,103.7767747,103.7767747
09/08/2024 17:20,0,4249,112096,49900,950,1000,223700,24,1.515789474,105.2925642,105.2925642
09/08/2024 17:21,0,4244,112120,49900,949,1000,223800,24,1.517386723,106.8099509,106.8099509
09/08/2024 17:23,0,4243,112144,49900,949,1000,223700,24,1.517386723,108.3273376,108.3273376
09/08/2024 17:24,0,4243,112167,49900,949,1000,223700,23,1.454162276,109.7814999,109.7814999
09/08/2024 17:26,0,4244,112191,49900,949,1000,223800,24,1.517386723,111.2988866,111.2988866
09/08/2024 17:27,0,4245,112215,49900,950,1000,223800,24,1.515789474,112.8146761,112.8146761
09/08/2024 17:29,0,4245,112239,49900,949,1000,223800,24,1.517386723,114.3320628,114.3320628
09/08/2024 17:30,0,4245,112263,49900,949,1000,223700,24,1.517386723,115.8494495,115.8494495
09/08/2024 17:32,0,4246,112286,49900,949,1000,223700,23,1.454162276,117.3036118,117.3036118
09/08/2024 17:33,0,4246,112310,50000,950,1000,223700,24,1.515789474,118.8194013,118.8194013
09/08/2024 17:35,0,4246,112334,49900,949,1000,223700,24,1.517386723,120.336788,120.336788
09/08/2024 17:36,0,4246,112358,49900,950,1000,223800,24,1.515789474,121.8525775,121.8525775
09/08/2024 17:38,0,4247,112381,50000,950,1000,223800,23,1.452631579,123.305209,123.305209
09/08/2024 17:39,0,4247,112405,49900,950,1000,223800,24,1.515789474,124.8209985,124.8209985
10/08/2024 04:41,0,4249,112429,49900,950,1000,223600,24,1.515789474,126.336788,126.336788
10/08/2024 04:42,0,4238,112453,50000,947,1000,223700,24,1.520591341,127.8573793,127.8573793
10/08/2024 04:44,0,4234,112476,49900,947,1000,223700,23,1.457233369,129.3146127,129.3146127
10/08/2024 04:47,0,4233,112514,49900,946,1000,223600,38,2.410147992,131.7247607,131.7247607
10/08/2024 04:48,0,4231,112538,49900,946,1000,223600,24,1.522198732,133.2469594,133.2469594
10/08/2024 04:50,0,4232,112561,50000,946,1000,223700,23,1.458773784,134.7057332,134.7057332
10/08/2024 04:51,0,4232,112585,49900,946,1000,223700,24,1.522198732,136.2279319,136.2279319
10/08/2024 04:53,0,4235,112608,49900,947,1000,223700,23,1.457233369,137.6851653,137.6851653
10/08/2024 04:54,0,4237,112632,49900,948,1000,223700,24,1.518987342,139.2041526,139.2041526
10/08/2024 04:56,0,4239,112656,49900,948,1000,223700,24,1.518987342,140.72314,140.72314
10/08/2024 04:57,0,4240,112680,49900,948,1000,223800,24,1.518987342,142.2421273,142.2421273
10/08/2024 04:59,0,4241,112703,49900,949,1000,223800,23,1.454162276,143.6962896,143.6962896
10/08/2024 05:00,0,4257,112727,49900,952,1000,223800,24,1.512605042,145.2088946,145.2088946
10/08/2024 05:02,0,0,112747,49900,0,0,224400,20,0,145.2088946,145.2088946
10/08/2024 05:03,0,0,112747,50000,0,0,224400,0,0,145.2088946,145.2088946
10/08/2024 05:05,0,0,112747,49900,0,0,224400,0,0,145.2088946,145.2088946
10/08/2024 05:06,0,0,112747,50000,0,0,224400,0,0,145.2088946,145.2088946
10/08/2024 05:08,0,0,112748,49900,0,0,224400,1,0,145.2088946,145.2088946
10/08/2024 05:09,0,0,112748,49900,0,0,224500,0,0,145.2088946,145.2088946
10/08/2024 05:11,0,0,112748,50000,0,0,224500,0,0,145.2088946,145.2088946
10/08/2024 05:12,0,0,112762,49900,0,0,224500,14,0,145.2088946,145.2088946
10/08/2024 05:14,0,0,112762,49900,0,0,224400,0,0,145.2088946,145.2088946
10/08/2024 05:15,0,0,112762,49900,0,0,224400,0,0,145.2088946,145.2088946
10/08/2024 05:17,0,0,112762,50000,0,0,224400,0,0,145.2088946,145.2088946
10/08/2024 05:18,0,0,112762,49900,0,0,224400,0,0,145.2088946,145.2088946
10/08/2024 05:20,0,0,112762,49900,0,0,224400,0,0,145.2088946,145.2088946
10/08/2024 05:21,0,0,112762,49900,0,0,224300,0,0,145.2088946,145.2088946
10/08/2024 05:23,0,4270,112767,49900,955,1000,223800,5,0.314136126,145.5230308,145.5230308
10/08/2024 05:24,0,0,112776,49900,0,0,224400,9,0,145.5230308,145.5230308
10/08/2024 05:26,0,0,112776,49900,0,0,224400,0,0,145.5230308,145.5230308
10/08/2024 05:27,0,0,112776,50000,0,0,224500,0,0,145.5230308,145.5230308
10/08/2024 05:29,0,0,112776,49900,0,0,224300,0,0,145.5230308,145.5230308
10/08/2024 05:30,0,0,112776,50000,0,0,224400,0,0,145.5230308,145.5230308
10/08/2024 05:32,0,0,112776,49900,0,0,224400,0,0,145.5230308,145.5230308
10/08/2024 05:33,0,4272,112777,50000,956,1000,223800,1,0.062761506,145.5857923,145.5857923
10/08/2024 05:35,0,0,112788,50000,0,0,224400,11,0,145.5857923,145.5857923
10/08/2024 05:36,0,0,112788,49900,0,0,224400,0,0,145.5857923,145.5857923
10/08/2024 05:38,0,0,112788,49900,0,0,224400,0,0,145.5857923,145.5857923
10/08/2024 05:39,0,0,112788,49900,0,0,224500,0,0,145.5857923,145.5857923
10/08/2024 05:41,0,0,112788,49900,0,0,224400,0,0,145.5857923,145.5857923
10/08/2024 05:42,0,0,112788,49900,0,0,224300,0,0,145.5857923,145.5857923
10/08/2024 05:44,0,0,112800,50000,0,0,224400,12,0,145.5857923,145.5857923
10/08/2024 05:45,0,0,112800,49900,0,0,224400,0,0,145.5857923,145.5857923
10/08/2024 05:47,0,0,112800,49900,0,0,224400,0,0,145.5857923,145.5857923
10/08/2024 05:48,0,0,112800,49900,0,0,224400,0,0,145.5857923,145.5857923
10/08/2024 05:50,0,0,112800,50000,0,0,224400,0,0,145.5857923,145.5857923
10/08/2024 05:51,0,0,112800,49900,0,0,224400,0,0,145.5857923,145.5857923
10/08/2024 05:53,0,4272,112802,49900,956,1000,223800,2,0.125523013,145.7113153,145.7113153
10/08/2024 05:54,0,0,112813,49900,0,0,224500,11,0,145.7113153,145.7113153
10/08/2024 05:56,0,0,112813,49900,0,0,224300,0,0,145.7113153,145.7113153
10/08/2024 05:57,0,0,112813,49900,0,0,224400,0,0,145.7113153,145.7113153
10/08/2024 05:59,0,0,112813,49900,0,0,224400,0,0,145.7113153,145.7113153
10/08/2024 06:00,0,0,112813,49900,0,0,224400,0,0,145.7113153,145.7113153
10/08/2024 06:02,0,0,112813,49900,0,0,224400,0,0,145.7113153,145.7113153
10/08/2024 06:03,0,4259,112824,49900,953,1000,223800,11,0.692549843,146.4038651,146.4038651
10/08/2024 06:05,0,0,112825,50000,0,0,224400,1,0,146.4038651,146.4038651
10/08/2024 06:06,0,0,112825,49900,0,0,224400,0,0,146.4038651,146.4038651
10/08/2024 10:00,0,4252,112832,49900,950,1000,223600,7,0.442105263,146.8459704,146.8459704
10/08/2024 10:02,0,4245,112856,49900,949,1000,223600,24,1.517386723,148.3633571,148.3633571
10/08/2024 10:03,0,4239,112880,50000,948,1000,223700,24,1.518987342,149.8823445,149.8823445
10/08/2024 10:05,0,4238,112904,49900,948,1000,223700,24,1.518987342,151.4013318,151.4013318
10/08/2024 10:06,0,4237,112928,49900,947,1000,223700,24,1.520591341,152.9219231,152.9219231
10/08/2024 10:08,0,4236,112951,50000,947,1000,223700,23,1.457233369,154.3791565,154.3791565
10/08/2024 10:09,0,4236,112975,49900,947,1000,223700,24,1.520591341,155.8997479,155.8997479
10/08/2024 10:11,0,4237,112999,49900,948,1000,223800,24,1.518987342,157.4187352,157.4187352
10/08/2024 10:12,0,4237,113022,49900,948,1000,223700,23,1.455696203,158.8744314,158.8744314
10/08/2024 10:14,0,4238,113046,49900,948,1000,223800,24,1.518987342,160.3934187,160.3934187
10/08/2024 10:15,0,4238,113070,50000,948,1000,223800,24,1.518987342,161.9124061,161.9124061
10/08/2024 10:17,0,4239,113094,50000,948,1000,223800,24,1.518987342,163.4313934,163.4313934
10/08/2024 10:18,0,4235,113117,49900,947,1000,223800,23,1.457233369,164.8886268,164.8886268
10/08/2024 10:20,0,4231,113141,49900,947,1000,223800,24,1.520591341,166.4092181,166.4092181
10/08/2024 10:21,0,4234,113165,49900,947,1000,223800,24,1.520591341,167.9298095,167.9298095
10/08/2024 10:23,0,4233,113189,50000,947,1000,223800,24,1.520591341,169.4504008,169.4504008
10/08/2024 10:24,0,4235,113212,49900,947,1000,223800,23,1.457233369,170.9076342,170.9076342
11/08/2024 08:12,0,4250,113220,50000,950,1000,223700,8,0.505263158,171.4128973,171.4128973
11/08/2024 08:14,0,4243,113244,49900,949,1000,223700,24,1.517386723,172.9302841,172.9302841
11/08/2024 08:15,0,4241,113268,49900,949,1000,223800,24,1.517386723,174.4476708,174.4476708
11/08/2024 08:17,0,4240,113291,49900,948,1000,223800,23,1.455696203,175.903367,175.903367
11/08/2024 08:18,0,4238,113315,49900,948,1000,223800,24,1.518987342,177.4223543,177.4223543
11/08/2024 08:20,0,4237,113339,49900,948,1000,223800,24,1.518987342,178.9413417,178.9413417
11/08/2024 08:21,0,4233,113363,49900,947,1000,223800,24,1.520591341,180.461933,180.461933
11/08/2024 08:23,0,4231,113386,49900,947,1000,223900,23,1.457233369,181.9191664,181.9191664
11/08/2024 08:24,0,4230,113410,49900,946,1000,223800,24,1.522198732,183.4413651,183.4413651
11/08/2024 08:26,0,4231,113434,50000,947,1000,223800,24,1.520591341,184.9619565,184.9619565
11/08/2024 08:27,0,4231,113457,49900,947,1000,223900,23,1.457233369,186.4191898,186.4191898
11/08/2024 08:29,0,4232,113481,49900,947,1000,223900,24,1.520591341,187.9397812,187.9397812
11/08/2024 08:30,0,4233,113505,50000,947,1000,223900,24,1.520591341,189.4603725,189.4603725
11/08/2024 08:32,0,4232,113529,49900,947,1000,223900,24,1.520591341,190.9809638,190.9809638
11/08/2024 08:33,0,4234,113552,49900,947,1000,223900,23,1.457233369,192.4381972,192.4381972
11/08/2024 08:35,0,4235,113576,50000,948,1000,223900,24,1.518987342,193.9571846,193.9571846
11/08/2024 08:36,0,4234,113600,49900,948,1000,223900,24,1.518987342,195.4761719,195.4761719
11/08/2024 08:38,0,4233,113624,49900,947,1000,223900,24,1.520591341,196.9967632,196.9967632
11/08/2024 08:39,0,4226,113647,50000,945,1000,223700,23,1.46031746,198.4570807,198.4570807
11/08/2024 08:41,0,4224,113671,49900,944,1000,223700,24,1.525423729,199.9825044,199.9825044
11/08/2024 08:54,0,4246,113704,49900,949,1000,223600,33,2.086406744,202.0689112,202.0689112
11/08/2024 08:56,0,4236,113728,49900,947,1000,223600,24,1.520591341,203.5895025,203.5895025
11/08/2024 08:57,0,4231,113751,49900,945,1000,223600,23,1.46031746,205.04982,205.04982
11/08/2024 08:59,0,4229,113775,49900,945,1000,223500,24,1.523809524,206.5736295,206.5736295
11/08/2024 09:00,0,4229,113799,49900,945,1000,223600,24,1.523809524,208.097439,208.097439
11/08/2024 09:02,0,4257,113811,49900,952,1000,223800,12,0.756302521,208.8537415,208.8537415
11/08/2024 09:03,0,4235,113834,49900,947,1000,223700,23,1.457233369,210.3109749,210.3109749
11/08/2024 09:05,0,4231,113858,49900,946,1000,223700,24,1.522198732,211.8331736,211.8331736
11/08/2024 09:06,0,4231,113882,50000,946,1000,223700,24,1.522198732,213.3553724,213.3553724
11/08/2024 09:08,0,4229,113906,49900,946,1000,223700,24,1.522198732,214.8775711,214.8775711
11/08/2024 10:45,0,4260,113925,49900,953,1000,223700,19,1.196222455,216.0737936,216.0737936
11/08/2024 10:47,0,4247,113949,49900,950,1000,223800,24,1.515789474,217.589583,217.589583
11/08/2024 10:48,0,4237,113973,50000,948,1000,223800,24,1.518987342,219.1085704,219.1085704
11/08/2024 10:50,0,4240,113997,49900,948,1000,223800,24,1.518987342,220.6275577,220.6275577
11/08/2024 10:51,0,4236,114020,49900,948,1000,223800,23,1.455696203,222.0832539,222.0832539
11/08/2024 10:53,0,4238,114044,49900,948,1000,223800,24,1.518987342,223.6022413,223.6022413
11/08/2024 10:54,0,4237,114068,49900,948,1000,223900,24,1.518987342,225.1212286,225.1212286
11/08/2024 10:56,0,4237,114092,49900,948,1000,223900,24,1.518987342,226.6402159,226.6402159
11/08/2024 10:57,0,4237,114115,49900,948,1000,223900,23,1.455696203,228.0959122,228.0959122
11/08/2024 10:59,0,4239,114139,50000,949,1000,223900,24,1.517386723,229.6132989,229.6132989
11/08/2024 11:41,0,4252,114163,49900,951,1000,223700,24,1.514195584,231.1274945,231.1274945
11/08/2024 11:42,0,4237,114187,49900,948,1000,223700,24,1.518987342,232.6464818,232.6464818
11/08/2024 11:44,0,4222,114211,49900,944,1000,223800,24,1.525423729,234.1719055,234.1719055
11/08/2024 11:45,0,4218,114234,49900,943,1000,223800,23,1.463414634,235.6353202,235.6353202
11/08/2024 11:47,0,4223,114258,50000,945,1000,223800,24,1.523809524,237.1591297,237.1591297
11/08/2024 11:48,0,4223,114282,49900,945,1000,223800,24,1.523809524,238.6829392,238.6829392
11/08/2024 11:50,0,4223,114305,49900,945,1000,223800,23,1.46031746,240.1432567,240.1432567
11/08/2024 11:51,0,4229,114329,50000,946,1000,223800,24,1.522198732,241.6654554,241.6654554
11/08/2024 11:53,0,4230,114353,49900,946,1000,223900,24,1.522198732,243.1876541,243.1876541
11/08/2024 11:54,0,4232,114376,50000,947,1000,223900,23,1.457233369,244.6448875,244.6448875
11/08/2024 11:56,0,4231,114400,49900,947,1000,223800,24,1.520591341,246.1654788,246.1654788
11/08/2024 11:57,0,4227,114424,49900,945,1000,223700,24,1.523809524,247.6892884,247.6892884
11/08/2024 11:59,0,4229,114448,49900,946,1000,223700,24,1.522198732,249.2114871,249.2114871
11/08/2024 12:00,0,4228,114471,49900,945,1000,223700,23,1.46031746,250.6718046,250.6718046
11/08/2024 12:02,0,4231,114495,50000,946,1000,223700,24,1.522198732,252.1940033,252.1940033
11/08/2024 12:03,0,4229,114519,50000,946,1000,223700,24,1.522198732,253.716202,253.716202
11/08/2024 12:05,0,4230,114542,49900,946,1000,223700,23,1.458773784,255.1749758,255.1749758
11/08/2024 12:06,0,4231,114566,49900,946,1000,223700,24,1.522198732,256.6971745,256.6971745
11/08/2024 12:08,0,4233,114590,50000,946,1000,223700,24,1.522198732,258.2193733,258.2193733
11/08/2024 12:09,0,4227,114613,49900,945,1000,223700,23,1.46031746,259.6796907,259.6796907
11/08/2024 12:11,0,4231,114637,49900,946,1000,223600,24,1.522198732,261.2018895,261.2018895
11/08/2024 12:12,0,4233,114661,49900,946,1000,223600,24,1.522198732,262.7240882,262.7240882
11/08/2024 12:14,0,4236,114685,49900,947,1000,223700,24,1.520591341,264.2446795,264.2446795
11/08/2024 12:15,0,4235,114708,49900,947,1000,223600,23,1.457233369,265.7019129,265.7019129
11/08/2024 12:17,0,4234,114732,50000,946,1000,223600,24,1.522198732,267.2241116,267.2241116
11/08/2024 12:18,0,4231,114756,49900,946,1000,223700,24,1.522198732,268.7463104,268.7463104
11/08/2024 15:14,0,4256,114759,49900,952,1000,223900,3,0.18907563,268.935386,268.935386
11/08/2024 15:16,0,4242,114782,49900,949,1000,223800,23,1.454162276,270.3895483,270.3895483
11/08/2024 15:17,0,4243,114806,49900,949,1000,223800,24,1.517386723,271.906935,271.906935
11/08/2024 15:19,0,4241,114830,49900,949,1000,223800,24,1.517386723,273.4243217,273.4243217
11/08/2024 15:20,0,4238,114854,49900,948,1000,223900,24,1.518987342,274.9433091,274.9433091
11/08/2024 15:22,0,4237,114878,49900,948,1000,223900,24,1.518987342,276.4622964,276.4622964
11/08/2024 15:23,0,4227,114901,49900,946,1000,223900,23,1.458773784,277.9210702,277.9210702
11/08/2024 15:25,0,4227,114925,49900,946,1000,223900,24,1.522198732,279.4432689,279.4432689
11/08/2024 15:26,0,4227,114949,49900,946,1000,223900,24,1.522198732,280.9654676,280.9654676
11/08/2024 15:28,0,4233,114972,49900,948,1000,223900,23,1.455696203,282.4211639,282.4211639
11/08/2024 15:29,0,4237,114996,49900,949,1000,224000,24,1.517386723,283.9385506,283.9385506
11/08/2024 15:31,0,4236,115020,49900,948,1000,223900,24,1.518987342,285.4575379,285.4575379
11/08/2024 15:32,0,4237,115044,49900,949,1000,224000,24,1.517386723,286.9749246,286.9749246
11/08/2024 15:34,0,4238,115067,49900,949,1000,224000,23,1.454162276,288.4290869,288.4290869
11/08/2024 18:56,0,4257,115087,50000,952,1000,223700,20,1.260504202,289.6895911,289.6895911
11/08/2024 18:58,0,4244,115110,49900,949,1000,223700,23,1.454162276,291.1437534,291.1437534
11/08/2024 18:59,0,4238,115134,49900,948,1000,223700,24,1.518987342,292.6627407,292.6627407
11/08/2024 19:01,0,4235,115158,49900,947,1000,223800,24,1.520591341,294.1833321,294.1833321
11/08/2024 19:02,0,4235,115182,49900,947,1000,223800,24,1.520591341,295.7039234,295.7039234
11/08/2024 19:04,0,4235,115205,49900,947,1000,223700,23,1.457233369,297.1611568,297.1611568
11/08/2024 19:05,0,4234,115229,49900,947,1000,223700,24,1.520591341,298.6817481,298.6817481
11/08/2024 19:07,0,4235,115253,50000,947,1000,223700,24,1.520591341,300.2023395,300.2023395
11/08/2024 19:08,0,4235,115276,49900,947,1000,223800,23,1.457233369,301.6595728,301.6595728
11/08/2024 19:10,0,4235,115300,49900,947,1000,223800,24,1.520591341,303.1801642,303.1801642
11/08/2024 19:11,0,4235,115324,50000,947,1000,223800,24,1.520591341,304.7007555,304.7007555
11/08/2024 19:13,0,4236,115348,49900,947,1000,223800,24,1.520591341,306.2213469,306.2213469
11/08/2024 19:14,0,4236,115371,49900,947,1000,223800,23,1.457233369,307.6785802,307.6785802
11/08/2024 19:16,0,4236,115395,49900,947,1000,223800,24,1.520591341,309.1991716,309.1991716
11/08/2024 19:17,0,4236,115419,49900,947,1000,223700,24,1.520591341,310.7197629,310.7197629
11/08/2024 19:19,0,4237,115443,49900,948,1000,223800,24,1.518987342,312.2387503,312.2387503
11/08/2024 19:20,0,4236,115466,50000,947,1000,223700,23,1.457233369,313.6959836,313.6959836
11/08/2024 19:22,0,4236,115490,49900,947,1000,223700,24,1.520591341,315.216575,315.216575
11/08/2024 19:23,0,4236,115514,49900,947,1000,223800,24,1.520591341,316.7371663,316.7371663
11/08/2024 19:25,0,4235,115538,49900,947,1000,223700,24,1.520591341,318.2577576,318.2577576
11/08/2024 19:26,0,4237,115561,50000,948,1000,223700,23,1.455696203,319.7134538,319.7134538
11/08/2024 19:28,0,4238,115585,49900,948,1000,223700,24,1.518987342,321.2324412,321.2324412
11/08/2024 19:29,0,4235,115609,50000,947,1000,223700,24,1.520591341,322.7530325,322.7530325
11/08/2024 19:31,0,4233,115632,49900,947,1000,223700,23,1.457233369,324.2102659,324.2102659
11/08/2024 19:32,0,4232,115656,50000,946,1000,223700,24,1.522198732,325.7324646,325.7324646
11/08/2024 19:34,0,4231,115680,49900,946,1000,223700,24,1.522198732,327.2546634,327.2546634
12/08/2024 10:11,0,4247,115707,49900,949,1000,223600,27,1.707060063,328.9617234,328.9617234
12/08/2024 10:13,0,4239,115731,50000,947,1000,223600,24,1.520591341,330.4823148,330.4823148
12/08/2024 10:14,0,4233,115754,49900,946,1000,223600,23,1.458773784,331.9410885,331.9410885
12/08/2024 10:16,0,4233,115778,49900,946,1000,223600,24,1.522198732,333.4632873,333.4632873
12/08/2024 10:17,0,4230,115802,49900,946,1000,223600,24,1.522198732,334.985486,334.985486
12/08/2024 10:19,0,4228,115825,49900,945,1000,223700,23,1.46031746,336.4458035,336.4458035
12/08/2024 10:20,0,4227,115849,49900,945,1000,223700,24,1.523809524,337.969613,337.969613
12/08/2024 10:22,0,4228,115873,49900,945,1000,223700,24,1.523809524,339.4934225,339.4934225
12/08/2024 10:23,0,4228,115896,49900,945,1000,223700,23,1.46031746,340.95374,340.95374
12/08/2024 10:25,0,4227,115920,49900,945,1000,223700,24,1.523809524,342.4775495,342.4775495
12/08/2024 10:26,0,4226,115944,49900,945,1000,223700,24,1.523809524,344.001359,344.001359
12/08/2024 10:28,0,4229,115968,49900,946,1000,223700,24,1.522198732,345.5235578,345.5235578
12/08/2024 10:29,0,4228,115991,50000,946,1000,223700,23,1.458773784,346.9823315,346.9823315
12/08/2024 10:31,0,4226,116015,49900,945,1000,223700,24,1.523809524,348.5061411,348.5061411
12/08/2024 10:32,0,4226,116039,49900,945,1000,223800,24,1.523809524,350.0299506,350.0299506
